"iso3","continente_fundar","anio","valor_en_ton"
"ETH","África","1954","271016.0"
"ETH","África","1955","227049.0"
"ETH","África","1956","241705.0"
"ETH","África","1957","322343.0"
"ETH","África","1958","318649.0"
"ETH","África","1959","336999.0"
"ETH","África","1960","351625.0"
"ETH","África","1961","340633.0"
"ETH","África","1962","395534.0"
"ETH","África","1963","421213.0"
"ETH","África","1964","406526.0"
"ETH","África","1965","644480.0"
"ETH","África","1966","823984.0"
"ETH","África","1967","1072958.0"
"ETH","África","1968","1725031.0"
"ETH","África","1969","1666435.0"
"ETH","África","1970","1651721.0"
"ETH","África","1971","1849458.0"
"ETH","África","1972","1406203.0"
"ETH","África","1973","1750887.0"
"ETH","África","1974","1736261.0"
"ETH","África","1975","1208526.0"
"ETH","África","1976","1174729.0"
"ETH","África","1977","1046785.94"
"ETH","África","1978","1368501.0"
"ETH","África","1979","1844135.0"
"ETH","África","1980","1817483.0"
"ETH","África","1981","1860007.0"
"ETH","África","1982","1473914.0"
"ETH","África","1983","1834754.0"
"ETH","África","1984","1650281.0"
"ETH","África","1985","1798710.0"
"ETH","África","1986","2195246.0"
"ETH","África","1987","2554381.0"
"ETH","África","1988","2640066.0"
"ETH","África","1989","2794114.0"
"ETH","África","1990","2986507.0"
"ETH","África","1991","2958472.0"
"ETH","África","1992","2936737.0"
"ETH","África","1993","2993623.0"
"ETH","África","1994","2197201.0"
"ETH","África","1995","2505953.0"
"ETH","África","1996","2794189.0"
"ETH","África","1997","2980158.0"
"ETH","África","1998","3147422.0"
"ETH","África","1999","3094276.0"
"ETH","África","2000","3462855.0"
"ETH","África","2001","4264586.0"
"ETH","África","2002","4431687.0"
"ETH","África","2003","4870232.0"
"ETH","África","2004","5158551.0"
"ETH","África","2005","4956129.0"
"ETH","África","2006","5318177.0"
"ETH","África","2007","5839596.0"
"ETH","África","2008","6417597.0"
"ETH","África","2009","6453445.0"
"ETH","África","2010","6336871.0"
"ETH","África","2011","7402480.0"
"ETH","África","2012","8108686.5"
"ETH","África","2013","9781029.0"
"ETH","África","2014","12016546.0"
"ETH","África","2015","12696406.0"
"ETH","África","2016","14347424.0"
"ETH","África","2017","15548594.0"
"ETH","África","2018","15808036.0"
"ETH","África","2019","18297764.0"
"ETH","África","2020","17040752.0"
"ETH","África","2021","17792552.0"
"FRO","Europa","1950","40304.0"
"FRO","Europa","1951","40304.0"
"FRO","Europa","1952","54960.0"
"FRO","Europa","1953","84272.0"
"FRO","Europa","1954","76944.0"
"FRO","Europa","1955","98928.0"
"FRO","Europa","1956","113584.0"
"FRO","Europa","1957","95264.0"
"FRO","Europa","1958","117248.0"
"FRO","Europa","1959","98928.0"
"FRO","Europa","1960","58624.0"
"FRO","Europa","1961","113584.0"
"FRO","Europa","1962","117248.0"
"FRO","Europa","1963","124576.0"
"FRO","Europa","1964","120912.0"
"FRO","Europa","1965","135568.0"
"FRO","Europa","1966","139232.0"
"FRO","Europa","1967","168544.0"
"FRO","Europa","1968","183200.0"
"FRO","Europa","1969","212512.0"
"FRO","Europa","1970","256480.02"
"FRO","Europa","1971","260144.0"
"FRO","Europa","1972","234496.0"
"FRO","Europa","1973","252815.98"
"FRO","Europa","1974","300448.0"
"FRO","Europa","1975","348080.0"
"FRO","Europa","1976","329760.0"
"FRO","Europa","1977","406704.0"
"FRO","Europa","1978","399376.0"
"FRO","Europa","1979","479984.0"
"FRO","Europa","1980","421360.0"
"FRO","Europa","1981","439680.0"
"FRO","Europa","1982","458000.0"
"FRO","Europa","1983","487312.0"
"FRO","Europa","1984","498304.0"
"FRO","Europa","1985","516623.97"
"FRO","Europa","1986","490976.0"
"FRO","Europa","1987","498304.0"
"FRO","Europa","1988","527616.0"
"FRO","Europa","1989","578912.0"
"FRO","Europa","1990","703488.0"
"FRO","Europa","1991","655856.0"
"FRO","Europa","1992","648528.0"
"FRO","Europa","1993","582576.0"
"FRO","Europa","1994","575248.0"
"FRO","Europa","1995","571584.0"
"FRO","Europa","1996","600896.0"
"FRO","Europa","1997","589904.0"
"FRO","Europa","1998","622880.0"
"FRO","Europa","1999","630208.0"
"FRO","Europa","2000","688832.0"
"FRO","Europa","2001","762112.0"
"FRO","Europa","2002","725472.0"
"FRO","Europa","2003","732800.0"
"FRO","Europa","2004","747456.0"
"FRO","Europa","2005","721808.0"
"FRO","Europa","2006","677840.0"
"FRO","Europa","2007","688832.0"
"FRO","Europa","2008","630208.0"
"FRO","Europa","2009","575248.0"
"FRO","Europa","2010","630208.0"
"FRO","Europa","2011","567920.0"
"FRO","Europa","2012","589904.0"
"FRO","Europa","2013","648528.0"
"FRO","Europa","2014","597232.0"
"FRO","Europa","2015","608224.0"
"FRO","Europa","2016","630208.0"
"FRO","Europa","2017","707152.0"
"FRO","Europa","2018","725472.0"
"FRO","Europa","2019","740128.0"
"FRO","Europa","2020","692173.0"
"FRO","Europa","2021","698346.0"
"FJI","Oceanía","1950","120912.0"
"FJI","Oceanía","1951","131904.0"
"FJI","Oceanía","1952","157552.0"
"FJI","Oceanía","1953","168544.0"
"FJI","Oceanía","1954","157552.0"
"FJI","Oceanía","1955","172208.0"
"FJI","Oceanía","1956","194192.0"
"FJI","Oceanía","1957","164880.0"
"FJI","Oceanía","1958","175872.0"
"FJI","Oceanía","1959","197856.0"
"FJI","Oceanía","1960","194192.0"
"FJI","Oceanía","1961","168544.0"
"FJI","Oceanía","1962","230832.0"
"FJI","Oceanía","1963","241824.0"
"FJI","Oceanía","1964","424905.0"
"FJI","Oceanía","1965","344267.0"
"FJI","Oceanía","1966","322252.0"
"FJI","Oceanía","1967","355228.0"
"FJI","Oceanía","1968","395504.0"
"FJI","Oceanía","1969","432146.0"
"FJI","Oceanía","1970","520050.0"
"FJI","Oceanía","1971","549271.0"
"FJI","Oceanía","1972","578555.0"
"FJI","Oceanía","1973","629851.0"
"FJI","Oceanía","1974","670185.0"
"FJI","Oceanía","1975","622581.0"
"FJI","Oceanía","1976","482997.0"
"FJI","Oceanía","1977","764627.0"
"FJI","Oceanía","1978","709084.0"
"FJI","Oceanía","1979","836456.0"
"FJI","Oceanía","1980","792420.0"
"FJI","Oceanía","1981","1077173.0"
"FJI","Oceanía","1982","835123.0"
"FJI","Oceanía","1983","708926.0"
"FJI","Oceanía","1984","577209.0"
"FJI","Oceanía","1985","572991.0"
"FJI","Oceanía","1986","598086.0"
"FJI","Oceanía","1987","471995.0"
"FJI","Oceanía","1988","549765.0"
"FJI","Oceanía","1989","625202.0"
"FJI","Oceanía","1990","801220.0"
"FJI","Oceanía","1991","655032.0"
"FJI","Oceanía","1992","730309.0"
"FJI","Oceanía","1993","728647.0"
"FJI","Oceanía","1994","723077.0"
"FJI","Oceanía","1995","736697.0"
"FJI","Oceanía","1996","792447.0"
"FJI","Oceanía","1997","764285.0"
"FJI","Oceanía","1998","743300.0"
"FJI","Oceanía","1999","756467.0"
"FJI","Oceanía","2000","814852.0"
"FJI","Oceanía","2001","1003936.06"
"FJI","Oceanía","2002","835392.0"
"FJI","Oceanía","2003","989280.0"
"FJI","Oceanía","2004","1293392.0"
"FJI","Oceanía","2005","1025920.06"
"FJI","Oceanía","2006","1146832.0"
"FJI","Oceanía","2007","1084544.0"
"FJI","Oceanía","2008","824400.0"
"FJI","Oceanía","2009","736464.0"
"FJI","Oceanía","2010","1091663.0"
"FJI","Oceanía","2011","1014928.0"
"FJI","Oceanía","2012","967296.0"
"FJI","Oceanía","2013","1036911.94"
"FJI","Oceanía","2014","1179808.0"
"FJI","Oceanía","2015","1242096.0"
"FJI","Oceanía","2016","1176144.0"
"FJI","Oceanía","2017","1308048.0"
"FJI","Oceanía","2018","1355537.0"
"FJI","Oceanía","2019","1359201.0"
"FJI","Oceanía","2020","1430807.0"
"FJI","Oceanía","2021","1470402.0"
"FIN","Europa","1860","36640.0"
"FIN","Europa","1861","73280.0"
"FIN","Europa","1862","73280.0"
"FIN","Europa","1863","76944.0"
"FIN","Europa","1864","47632.0"
"FIN","Europa","1865","62288.0"
"FIN","Europa","1866","69616.0"
"FIN","Europa","1867","62288.0"
"FIN","Europa","1868","87936.0"
"FIN","Europa","1869","69616.0"
"FIN","Europa","1870","91600.0"
"FIN","Europa","1871","113584.0"
"FIN","Europa","1872","91600.0"
"FIN","Europa","1873","87936.0"
"FIN","Europa","1874","124576.0"
"FIN","Europa","1875","84272.0"
"FIN","Europa","1876","95264.0"
"FIN","Europa","1877","113584.0"
"FIN","Europa","1878","128240.01"
"FIN","Europa","1879","76944.0"
"FIN","Europa","1880","98928.0"
"FIN","Europa","1881","98928.0"
"FIN","Europa","1882","120912.0"
"FIN","Europa","1883","117248.0"
"FIN","Europa","1884","142896.0"
"FIN","Europa","1885","219840.0"
"FIN","Europa","1886","128240.01"
"FIN","Europa","1887","128240.01"
"FIN","Europa","1888","120912.0"
"FIN","Europa","1889","161216.0"
"FIN","Europa","1890","208848.0"
"FIN","Europa","1891","219840.0"
"FIN","Europa","1892","194192.0"
"FIN","Europa","1893","194192.0"
"FIN","Europa","1894","219840.0"
"FIN","Europa","1895","234496.0"
"FIN","Europa","1896","296784.0"
"FIN","Europa","1897","516623.97"
"FIN","Europa","1898","487312.0"
"FIN","Europa","1899","736464.0"
"FIN","Europa","1900","600896.0"
"FIN","Europa","1901","421360.0"
"FIN","Europa","1902","399376.0"
"FIN","Europa","1903","512960.03"
"FIN","Europa","1904","527616.0"
"FIN","Europa","1905","586240.0"
"FIN","Europa","1906","615552.0"
"FIN","Europa","1907","886688.0"
"FIN","Europa","1908","1406976.0"
"FIN","Europa","1909","1282400.0"
"FIN","Europa","1910","1062560.0"
"FIN","Europa","1911","1315376.0"
"FIN","Europa","1912","1483920.0"
"FIN","Europa","1913","1663456.0"
"FIN","Europa","1914","688832.0"
"FIN","Europa","1915","106256.0"
"FIN","Europa","1916","179536.0"
"FIN","Europa","1917","120912.0"
"FIN","Europa","1918","73280.0"
"FIN","Europa","1919","238160.0"
"FIN","Europa","1920","274800.0"
"FIN","Europa","1921","282128.0"
"FIN","Europa","1922","710816.0"
"FIN","Europa","1923","1476592.0"
"FIN","Europa","1924","1744064.0"
"FIN","Europa","1925","1711088.0"
"FIN","Europa","1926","1597504.0"
"FIN","Europa","1927","2850592.0"
"FIN","Europa","1928","3127927.0"
"FIN","Europa","1929","3351431.0"
"FIN","Europa","1930","2648241.0"
"FIN","Europa","1931","3011154.0"
"FIN","Europa","1932","3022177.0"
"FIN","Europa","1933","3223666.0"
"FIN","Europa","1934","3952535.0"
"FIN","Europa","1935","3516342.0"
"FIN","Europa","1936","4963383.0"
"FIN","Europa","1937","6780401.0"
"FIN","Europa","1938","5695588.0"
"FIN","Europa","1939","4870834.0"
"FIN","Europa","1940","2314430.0"
"FIN","Europa","1941","3245056.0"
"FIN","Europa","1942","2809575.0"
"FIN","Europa","1943","3945176.0"
"FIN","Europa","1944","2725303.0"
"FIN","Europa","1945","640077.0"
"FIN","Europa","1946","3281607.0"
"FIN","Europa","1947","5450338.0"
"FIN","Europa","1948","8457918.0"
"FIN","Europa","1949","4932763.0"
"FIN","Europa","1950","6544565.0"
"FIN","Europa","1951","7976833.0"
"FIN","Europa","1952","8654883.0"
"FIN","Europa","1953","7566048.0"
"FIN","Europa","1954","9152148.0"
"FIN","Europa","1955","10925492.0"
"FIN","Europa","1956","12167915.0"
"FIN","Europa","1957","12241255.0"
"FIN","Europa","1958","10607200.0"
"FIN","Europa","1959","13555739.0"
"FIN","Europa","1960","15086935.0"
"FIN","Europa","1961","14921697.0"
"FIN","Europa","1962","16790280.0"
"FIN","Europa","1963","19336490.0"
"FIN","Europa","1964","22827688.0"
"FIN","Europa","1965","25300086.0"
"FIN","Europa","1966","29488840.0"
"FIN","Europa","1967","28587734.0"
"FIN","Europa","1968","33281468.0"
"FIN","Europa","1969","37896828.0"
"FIN","Europa","1970","40355044.0"
"FIN","Europa","1971","40536760.0"
"FIN","Europa","1972","44106084.0"
"FIN","Europa","1973","49320160.0"
"FIN","Europa","1974","46608372.0"
"FIN","Europa","1975","46025676.0"
"FIN","Europa","1976","51198464.0"
"FIN","Europa","1977","50136984.0"
"FIN","Europa","1978","51825016.0"
"FIN","Europa","1979","54237020.0"
"FIN","Europa","1980","58139290.0"
"FIN","Europa","1981","51403284.0"
"FIN","Europa","1982","42976476.0"
"FIN","Europa","1983","41463372.0"
"FIN","Europa","1984","42147140.0"
"FIN","Europa","1985","49549076.0"
"FIN","Europa","1986","53214370.0"
"FIN","Europa","1987","57533400.0"
"FIN","Europa","1988","52058084.0"
"FIN","Europa","1989","52447930.0"
"FIN","Europa","1990","56914336.0"
"FIN","Europa","1991","55188760.0"
"FIN","Europa","1992","54265060.0"
"FIN","Europa","1993","56313364.0"
"FIN","Europa","1994","61732668.0"
"FIN","Europa","1995","58115516.0"
"FIN","Europa","1996","64033060.0"
"FIN","Europa","1997","62696172.0"
"FIN","Europa","1998","59351464.0"
"FIN","Europa","1999","58866896.0"
"FIN","Europa","2000","57009924.0"
"FIN","Europa","2001","62513736.0"
"FIN","Europa","2002","65040970.0"
"FIN","Europa","2003","72654330.0"
"FIN","Europa","2004","68939110.0"
"FIN","Europa","2005","57047316.0"
"FIN","Europa","2006","68370690.0"
"FIN","Europa","2007","66759836.0"
"FIN","Europa","2008","58621000.0"
"FIN","Europa","2009","55905070.0"
"FIN","Europa","2010","64080756.0"
"FIN","Europa","2011","56637172.0"
"FIN","Europa","2012","51145690.0"
"FIN","Europa","2013","51703750.0"
"FIN","Europa","2014","47595830.0"
"FIN","Europa","2015","44099096.0"
"FIN","Europa","2016","47181860.0"
"FIN","Europa","2017","44577796.0"
"FIN","Europa","2018","45796460.0"
"FIN","Europa","2019","42381840.0"
"FIN","Europa","2020","37595930.0"
"FIN","Europa","2021","37602330.0"
"FRA","Europa","1802","2238704.0"
"FRA","Europa","1804","2176416.0"
"FRA","Europa","1810","2121456.0"
"FRA","Europa","1811","2051840.1"
"FRA","Europa","1812","2216720.0"
"FRA","Europa","1813","2048176.0"
"FRA","Europa","1814","2092144.0"
"FRA","Europa","1815","2341296.0"
"FRA","Europa","1816","2498848.0"
"FRA","Europa","1817","2660064.0"
"FRA","Europa","1818","2381600.0"
"FRA","Europa","1819","2557472.0"
"FRA","Europa","1820","2901888.0"
"FRA","Europa","1821","3011808.0"
"FRA","Europa","1822","3169360.0"
"FRA","Europa","1823","3169360.0"
"FRA","Europa","1824","3517440.0"
"FRA","Europa","1825","3957120.0"
"FRA","Europa","1826","4089024.0"
"FRA","Europa","1827","5910032.0"
"FRA","Europa","1828","6243456.0"
"FRA","Europa","1829","6074912.0"
"FRA","Europa","1830","6551232.0"
"FRA","Europa","1831","6052928.0"
"FRA","Europa","1832","6679472.0"
"FRA","Europa","1833","7247392.0"
"FRA","Europa","1834","8921840.0"
"FRA","Europa","1835","9258928.0"
"FRA","Europa","1836","10636592.0"
"FRA","Europa","1837","11351072.0"
"FRA","Europa","1838","11867696.0"
"FRA","Europa","1839","11570912.0"
"FRA","Europa","1840","11798080.0"
"FRA","Europa","1841","13820608.0"
"FRA","Europa","1842","14527760.0"
"FRA","Europa","1843","14549744.0"
"FRA","Europa","1844","15260560.0"
"FRA","Europa","1845","17836352.0"
"FRA","Europa","1846","18528848.0"
"FRA","Europa","1847","20840832.0"
"FRA","Europa","1848","16689520.0"
"FRA","Europa","1849","17385680.0"
"FRA","Europa","1850","19617056.0"
"FRA","Europa","1851","20038416.0"
"FRA","Europa","1852","21569968.0"
"FRA","Europa","1853","25340224.0"
"FRA","Europa","1854","29213072.0"
"FRA","Europa","1855","33071262.0"
"FRA","Europa","1856","34632130.0"
"FRA","Europa","1857","35280656.0"
"FRA","Europa","1858","34595490.0"
"FRA","Europa","1859","34991200.0"
"FRA","Europa","1860","38131250.0"
"FRA","Europa","1861","41241984.0"
"FRA","Europa","1862","43524656.0"
"FRA","Europa","1863","44187840.0"
"FRA","Europa","1864","46829584.0"
"FRA","Europa","1865","49302784.0"
"FRA","Europa","1866","53560350.0"
"FRA","Europa","1867","54278496.0"
"FRA","Europa","1868","55531584.0"
"FRA","Europa","1869","56942224.0"
"FRA","Europa","1870","50537550.0"
"FRA","Europa","1871","50262750.0"
"FRA","Europa","1872","60924990.0"
"FRA","Europa","1873","65849412.0"
"FRA","Europa","1874","62643410.0"
"FRA","Europa","1875","65259508.0"
"FRA","Europa","1876","65358428.0"
"FRA","Europa","1877","63925810.0"
"FRA","Europa","1878","65222864.0"
"FRA","Europa","1879","67498210.0"
"FRA","Europa","1880","76148910.0"
"FRA","Europa","1881","77984580.0"
"FRA","Europa","1882","82308100.0"
"FRA","Europa","1883","86320180.0"
"FRA","Europa","1884","82912660.0"
"FRA","Europa","1885","79713980.0"
"FRA","Europa","1886","79072780.0"
"FRA","Europa","1887","83290050.0"
"FRA","Europa","1888","86653600.0"
"FRA","Europa","1889","88797040.0"
"FRA","Europa","1890","97817810.0"
"FRA","Europa","1891","97982690.0"
"FRA","Europa","1892","98121920.0"
"FRA","Europa","1893","96330220.0"
"FRA","Europa","1894","101899500.0"
"FRA","Europa","1895","102775200.0"
"FRA","Europa","1896","106281650.0"
"FRA","Europa","1897","111261020.0"
"FRA","Europa","1898","115045940.0"
"FRA","Europa","1899","120300110.0"
"FRA","Europa","1900","129276920.0"
"FRA","Europa","1901","125004690.0"
"FRA","Europa","1902","117662030.0"
"FRA","Europa","1903","129342860.0"
"FRA","Europa","1904","125997630.0"
"FRA","Europa","1905","127426590.0"
"FRA","Europa","1906","136568270.0"
"FRA","Europa","1907","145596370.0"
"FRA","Europa","1908","146713890.0"
"FRA","Europa","1909","150095760.0"
"FRA","Europa","1910","150612380.0"
"FRA","Europa","1911","156907140.0"
"FRA","Europa","1912","158577920.0"
"FRA","Europa","1913","171112460.0"
"FRA","Europa","1914","118350860.0"
"FRA","Europa","1915","103233200.0"
"FRA","Europa","1916","109689170.0"
"FRA","Europa","1917","121604500.0"
"FRA","Europa","1918","108450740.0"
"FRA","Europa","1919","116141470.0"
"FRA","Europa","1920","151777540.0"
"FRA","Europa","1921","137909300.0"
"FRA","Europa","1922","163150600.0"
"FRA","Europa","1923","184189280.0"
"FRA","Europa","1924","206634940.0"
"FRA","Europa","1925","213827380.0"
"FRA","Europa","1926","213732110.0"
"FRA","Europa","1927","213039620.0"
"FRA","Europa","1928","211619150.0"
"FRA","Europa","1929","234282100.0"
"FRA","Europa","1930","237634190.0"
"FRA","Europa","1931","217493550.0"
"FRA","Europa","1932","191775420.0"
"FRA","Europa","1933","199387060.0"
"FRA","Europa","1934","201350060.0"
"FRA","Europa","1935","195372340.0"
"FRA","Europa","1936","198079070.0"
"FRA","Europa","1937","217705010.0"
"FRA","Europa","1938","201798460.0"
"FRA","Europa","1939","194617020.0"
"FRA","Europa","1940","137737090.0"
"FRA","Europa","1941","119927290.0"
"FRA","Europa","1942","122495736.0"
"FRA","Europa","1943","125245670.0"
"FRA","Europa","1944","79986440.0"
"FRA","Europa","1945","107165640.0"
"FRA","Europa","1946","165245170.0"
"FRA","Europa","1947","183624110.0"
"FRA","Europa","1948","196500540.0"
"FRA","Europa","1949","229050910.0"
"FRA","Europa","1950","202428860.0"
"FRA","Europa","1951","228915860.0"
"FRA","Europa","1952","227188020.0"
"FRA","Europa","1953","214738740.0"
"FRA","Europa","1954","226568030.0"
"FRA","Europa","1955","239230940.0"
"FRA","Europa","1956","268770430.0"
"FRA","Europa","1957","277841470.0"
"FRA","Europa","1958","266487150.0"
"FRA","Europa","1959","262289490.0"
"FRA","Europa","1960","296140580.0"
"FRA","Europa","1961","315707200.0"
"FRA","Europa","1962","332911420.0"
"FRA","Europa","1963","338036200.0"
"FRA","Europa","1964","368881730.0"
"FRA","Europa","1965","363497540.0"
"FRA","Europa","1966","380389800.0"
"FRA","Europa","1967","404666620.0"
"FRA","Europa","1968","418254240.0"
"FRA","Europa","1969","443401400.0"
"FRA","Europa","1970","460449150.0"
"FRA","Europa","1971","493421630.0"
"FRA","Europa","1972","513987300.0"
"FRA","Europa","1973","538685200.0"
"FRA","Europa","1974","520686050.0"
"FRA","Europa","1975","482201440.0"
"FRA","Europa","1976","523484260.0"
"FRA","Europa","1977","506997660.0"
"FRA","Europa","1978","528802780.0"
"FRA","Europa","1979","532165100.0"
"FRA","Europa","1980","511112160.0"
"FRA","Europa","1981","459371870.0"
"FRA","Europa","1982","440436220.0"
"FRA","Europa","1983","423313730.0"
"FRA","Europa","1984","412001800.0"
"FRA","Europa","1985","405222050.0"
"FRA","Europa","1986","390393100.0"
"FRA","Europa","1987","387772640.0"
"FRA","Europa","1988","385571070.0"
"FRA","Europa","1989","399678370.0"
"FRA","Europa","1990","393422900.0"
"FRA","Europa","1991","418367140.0"
"FRA","Europa","1992","406648320.0"
"FRA","Europa","1993","388080130.0"
"FRA","Europa","1994","381908900.0"
"FRA","Europa","1995","386261860.0"
"FRA","Europa","1996","401373100.0"
"FRA","Europa","1997","393945150.0"
"FRA","Europa","1998","413634370.0"
"FRA","Europa","1999","412183140.0"
"FRA","Europa","2000","406828930.0"
"FRA","Europa","2001","411613950.0"
"FRA","Europa","2002","407790500.0"
"FRA","Europa","2003","412534600.0"
"FRA","Europa","2004","413779940.0"
"FRA","Europa","2005","416165820.0"
"FRA","Europa","2006","406462370.0"
"FRA","Europa","2007","396660500.0"
"FRA","Europa","2008","390777570.0"
"FRA","Europa","2009","371045220.0"
"FRA","Europa","2010","376645400.0"
"FRA","Europa","2011","354602460.0"
"FRA","Europa","2012","356912580.0"
"FRA","Europa","2013","358623360.0"
"FRA","Europa","2014","327107260.0"
"FRA","Europa","2015","331580000.0"
"FRA","Europa","2016","334439780.0"
"FRA","Europa","2017","337457540.0"
"FRA","Europa","2018","322526820.0"
"FRA","Europa","2019","316386780.0"
"FRA","Europa","2020","280031520.0"
"FRA","Europa","2021","305963700.0"
"GUF","América del Sur","1750","0.0"
"GUF","América del Sur","1751","0.0"
"GUF","América del Sur","1752","0.0"
"GUF","América del Sur","1753","0.0"
"GUF","América del Sur","1754","0.0"
"GUF","América del Sur","1755","0.0"
"GUF","América del Sur","1756","0.0"
"GUF","América del Sur","1757","0.0"
"GUF","América del Sur","1758","0.0"
"GUF","América del Sur","1759","0.0"
"GUF","América del Sur","1760","0.0"
"GUF","América del Sur","1761","0.0"
"GUF","América del Sur","1762","0.0"
"GUF","América del Sur","1763","0.0"
"GUF","América del Sur","1764","0.0"
"GUF","América del Sur","1765","0.0"
"GUF","América del Sur","1766","0.0"
"GUF","América del Sur","1767","0.0"
"GUF","América del Sur","1768","0.0"
"GUF","América del Sur","1769","0.0"
"GUF","América del Sur","1770","0.0"
"GUF","América del Sur","1771","0.0"
"GUF","América del Sur","1772","0.0"
"GUF","América del Sur","1773","0.0"
"GUF","América del Sur","1774","0.0"
"GUF","América del Sur","1775","0.0"
"GUF","América del Sur","1776","0.0"
"GUF","América del Sur","1777","0.0"
"GUF","América del Sur","1778","0.0"
"GUF","América del Sur","1779","0.0"
"GUF","América del Sur","1780","0.0"
"GUF","América del Sur","1781","0.0"
"GUF","América del Sur","1782","0.0"
"GUF","América del Sur","1783","0.0"
"GUF","América del Sur","1784","0.0"
"GUF","América del Sur","1785","0.0"
"GUF","América del Sur","1786","0.0"
"GUF","América del Sur","1787","0.0"
"GUF","América del Sur","1788","0.0"
"GUF","América del Sur","1789","0.0"
"GUF","América del Sur","1790","0.0"
"GUF","América del Sur","1791","0.0"
"GUF","América del Sur","1792","0.0"
"GUF","América del Sur","1793","0.0"
"GUF","América del Sur","1794","0.0"
"GUF","América del Sur","1795","0.0"
"GUF","América del Sur","1796","0.0"
"GUF","América del Sur","1797","0.0"
"GUF","América del Sur","1798","0.0"
"GUF","América del Sur","1799","0.0"
"GUF","América del Sur","1800","0.0"
"GUF","América del Sur","1801","0.0"
"GUF","América del Sur","1802","0.0"
"GUF","América del Sur","1803","0.0"
"GUF","América del Sur","1804","0.0"
"GUF","América del Sur","1805","0.0"
"GUF","América del Sur","1806","0.0"
"GUF","América del Sur","1807","0.0"
"GUF","América del Sur","1808","0.0"
"GUF","América del Sur","1809","0.0"
"GUF","América del Sur","1810","0.0"
"GUF","América del Sur","1811","0.0"
"GUF","América del Sur","1812","0.0"
"GUF","América del Sur","1813","0.0"
"GUF","América del Sur","1814","0.0"
"GUF","América del Sur","1815","0.0"
"GUF","América del Sur","1816","0.0"
"GUF","América del Sur","1817","0.0"
"GUF","América del Sur","1818","0.0"
"GUF","América del Sur","1819","0.0"
"GUF","América del Sur","1820","0.0"
"GUF","América del Sur","1821","0.0"
"GUF","América del Sur","1822","0.0"
"GUF","América del Sur","1823","0.0"
"GUF","América del Sur","1824","0.0"
"GUF","América del Sur","1825","0.0"
"GUF","América del Sur","1826","0.0"
"GUF","América del Sur","1827","0.0"
"GUF","América del Sur","1828","0.0"
"GUF","América del Sur","1829","0.0"
"GUF","América del Sur","1830","0.0"
"GUF","América del Sur","1831","0.0"
"GUF","América del Sur","1832","0.0"
"GUF","América del Sur","1833","0.0"
"GUF","América del Sur","1834","0.0"
"GUF","América del Sur","1835","0.0"
"GUF","América del Sur","1836","0.0"
"GUF","América del Sur","1837","0.0"
"GUF","América del Sur","1838","0.0"
"GUF","América del Sur","1839","0.0"
"GUF","América del Sur","1840","0.0"
"GUF","América del Sur","1841","0.0"
"GUF","América del Sur","1842","0.0"
"GUF","América del Sur","1843","0.0"
"GUF","América del Sur","1844","0.0"
"GUF","América del Sur","1845","0.0"
"GUF","América del Sur","1846","0.0"
"GUF","América del Sur","1847","0.0"
"GUF","América del Sur","1848","0.0"
"GUF","América del Sur","1849","0.0"
"GUF","América del Sur","1850","0.0"
"GUF","América del Sur","1851","0.0"
"GUF","América del Sur","1852","0.0"
"GUF","América del Sur","1853","0.0"
"GUF","América del Sur","1854","0.0"
"GUF","América del Sur","1855","0.0"
"GUF","América del Sur","1856","0.0"
"GUF","América del Sur","1857","0.0"
"GUF","América del Sur","1858","0.0"
"GUF","América del Sur","1859","0.0"
"GUF","América del Sur","1860","0.0"
"GUF","América del Sur","1861","0.0"
"GUF","América del Sur","1862","0.0"
"GUF","América del Sur","1863","0.0"
"GUF","América del Sur","1864","0.0"
"GUF","América del Sur","1865","0.0"
"GUF","América del Sur","1866","0.0"
"GUF","América del Sur","1867","0.0"
"GUF","América del Sur","1868","0.0"
"GUF","América del Sur","1869","0.0"
"GUF","América del Sur","1870","0.0"
"GUF","América del Sur","1871","0.0"
"GUF","América del Sur","1872","0.0"
"GUF","América del Sur","1873","0.0"
"GUF","América del Sur","1874","0.0"
"GUF","América del Sur","1875","0.0"
"GUF","América del Sur","1876","0.0"
"GUF","América del Sur","1877","0.0"
"GUF","América del Sur","1878","0.0"
"GUF","América del Sur","1879","0.0"
"GUF","América del Sur","1880","0.0"
"GUF","América del Sur","1881","0.0"
"GUF","América del Sur","1882","0.0"
"GUF","América del Sur","1883","0.0"
"GUF","América del Sur","1884","0.0"
"GUF","América del Sur","1885","0.0"
"GUF","América del Sur","1886","0.0"
"GUF","América del Sur","1887","0.0"
"GUF","América del Sur","1888","0.0"
"GUF","América del Sur","1889","0.0"
"GUF","América del Sur","1890","0.0"
"GUF","América del Sur","1891","0.0"
"GUF","América del Sur","1892","0.0"
"GUF","América del Sur","1893","0.0"
"GUF","América del Sur","1894","0.0"
"GUF","América del Sur","1895","0.0"
"GUF","América del Sur","1896","0.0"
"GUF","América del Sur","1897","0.0"
"GUF","América del Sur","1898","0.0"
"GUF","América del Sur","1899","0.0"
"GUF","América del Sur","1900","0.0"
"GUF","América del Sur","1901","0.0"
"GUF","América del Sur","1902","0.0"
"GUF","América del Sur","1903","0.0"
"GUF","América del Sur","1904","0.0"
"GUF","América del Sur","1905","0.0"
"GUF","América del Sur","1906","0.0"
