"fecha","indicador","valor"
"1880-01-01","anomalia_temperatura_deg_c","-0.22829"
"1880-02-01","anomalia_temperatura_deg_c","-0.13526"
"1880-03-01","anomalia_temperatura_deg_c","-0.01016"
"1880-04-01","anomalia_temperatura_deg_c","-0.11584"
"1880-05-01","anomalia_temperatura_deg_c","-0.33873"
"1880-06-01","anomalia_temperatura_deg_c","-0.38432"
"1880-07-01","anomalia_temperatura_deg_c","-0.25989"
"1880-08-01","anomalia_temperatura_deg_c","-0.15026"
"1880-09-01","anomalia_temperatura_deg_c","-0.23063"
"1880-10-01","anomalia_temperatura_deg_c","-0.23507"
"1880-11-01","anomalia_temperatura_deg_c","-0.18621"
"1880-12-01","anomalia_temperatura_deg_c","-0.16618"
"1881-01-01","anomalia_temperatura_deg_c","-0.09557"
"1881-02-01","anomalia_temperatura_deg_c","-0.10364"
"1881-03-01","anomalia_temperatura_deg_c","-0.02587"
"1881-04-01","anomalia_temperatura_deg_c","-0.07016"
"1881-05-01","anomalia_temperatura_deg_c","-0.07461"
"1881-06-01","anomalia_temperatura_deg_c","-0.16372"
"1881-07-01","anomalia_temperatura_deg_c","-0.16192"
"1881-08-01","anomalia_temperatura_deg_c","-0.17782"
"1881-09-01","anomalia_temperatura_deg_c","-0.298"
"1881-10-01","anomalia_temperatura_deg_c","-0.21773"
"1881-11-01","anomalia_temperatura_deg_c","-0.25139"
"1881-12-01","anomalia_temperatura_deg_c","-0.19171"
"1882-01-01","anomalia_temperatura_deg_c","-0.14217"
"1882-02-01","anomalia_temperatura_deg_c","-0.12173"
"1882-03-01","anomalia_temperatura_deg_c","-0.1376"
"1882-04-01","anomalia_temperatura_deg_c","-0.18532"
"1882-05-01","anomalia_temperatura_deg_c","-0.2962"
"1882-06-01","anomalia_temperatura_deg_c","-0.26266"
"1882-07-01","anomalia_temperatura_deg_c","-0.17874"
"1882-08-01","anomalia_temperatura_deg_c","-0.2971"
"1882-09-01","anomalia_temperatura_deg_c","-0.19118"
"1882-10-01","anomalia_temperatura_deg_c","-0.29015"
"1882-11-01","anomalia_temperatura_deg_c","-0.16046"
"1882-12-01","anomalia_temperatura_deg_c","-0.3238"
"1883-01-01","anomalia_temperatura_deg_c","-0.19786"
"1883-02-01","anomalia_temperatura_deg_c","-0.14012"
"1883-03-01","anomalia_temperatura_deg_c","-0.17385"
"1883-04-01","anomalia_temperatura_deg_c","-0.3052"
"1883-05-01","anomalia_temperatura_deg_c","-0.21652"
"1883-06-01","anomalia_temperatura_deg_c","-0.18258"
"1883-07-01","anomalia_temperatura_deg_c","-0.23156"
"1883-08-01","anomalia_temperatura_deg_c","-0.22614"
"1883-09-01","anomalia_temperatura_deg_c","-0.28493"
"1883-10-01","anomalia_temperatura_deg_c","-0.40426"
"1883-11-01","anomalia_temperatura_deg_c","-0.27499"
"1883-12-01","anomalia_temperatura_deg_c","-0.35454"
"1884-01-01","anomalia_temperatura_deg_c","-0.39202"
"1884-02-01","anomalia_temperatura_deg_c","-0.17683"
"1884-03-01","anomalia_temperatura_deg_c","-0.33325"
"1884-04-01","anomalia_temperatura_deg_c","-0.34589"
"1884-05-01","anomalia_temperatura_deg_c","-0.29811"
"1884-06-01","anomalia_temperatura_deg_c","-0.39017"
"1884-07-01","anomalia_temperatura_deg_c","-0.41991"
"1884-08-01","anomalia_temperatura_deg_c","-0.39257"
"1884-09-01","anomalia_temperatura_deg_c","-0.34076"
"1884-10-01","anomalia_temperatura_deg_c","-0.33211"
"1884-11-01","anomalia_temperatura_deg_c","-0.47001"
"1884-12-01","anomalia_temperatura_deg_c","-0.36756"
"1885-01-01","anomalia_temperatura_deg_c","-0.30282"
"1885-02-01","anomalia_temperatura_deg_c","-0.32326"
"1885-03-01","anomalia_temperatura_deg_c","-0.40797"
"1885-04-01","anomalia_temperatura_deg_c","-0.40374"
"1885-05-01","anomalia_temperatura_deg_c","-0.43879"
"1885-06-01","anomalia_temperatura_deg_c","-0.44496"
"1885-07-01","anomalia_temperatura_deg_c","-0.35192"
"1885-08-01","anomalia_temperatura_deg_c","-0.45685"
"1885-09-01","anomalia_temperatura_deg_c","-0.33137"
"1885-10-01","anomalia_temperatura_deg_c","-0.21289"
"1885-11-01","anomalia_temperatura_deg_c","-0.20952"
"1885-12-01","anomalia_temperatura_deg_c","-0.19693"
"1886-01-01","anomalia_temperatura_deg_c","-0.27326"
