"iso3","anio","valor_en_twh"
"FRA","1969","3.6"
"FRA","1970","5.711"
"FRA","1971","9.329"
"FRA","1972","14.591"
"FRA","1973","14.751"
"FRA","1974","14.71"
"FRA","1975","18.248"
"FRA","1976","15.778"
"FRA","1977","17.941"
"FRA","1978","30.452"
"FRA","1979","39.96"
"FRA","1980","61.251"
"FRA","1981","105.326"
"FRA","1982","108.919"
"FRA","1983","144.261"
"FRA","1984","191.234"
"FRA","1985","224.1"
"FRA","1986","254.155"
"FRA","1987","265.52"
"FRA","1988","275.521"
"FRA","1989","303.931"
"FRA","1990","314.08"
"FRA","1991","331.34"
"FRA","1992","338.45"
"FRA","1993","368.19"
"FRA","1994","359.98"
"FRA","1995","377.23"
"FRA","1996","397.34"
"FRA","1997","395.48"
"FRA","1998","387.99"
"FRA","1999","394.24"
"FRA","2000","415.16"
"FRA","2001","421.08"
"FRA","2002","436.76"
"FRA","2003","441.07"
"FRA","2004","448.24"
"FRA","2005","451.53"
"FRA","2006","450.19"
"FRA","2007","439.73"
"FRA","2008","439.45"
"FRA","2009","409.74"
"FRA","2010","428.52"
"FRA","2011","442.39"
"FRA","2012","425.41"
"FRA","2013","423.68"
"FRA","2014","436.48"
"FRA","2015","437.43"
"FRA","2016","403.2"
"FRA","2017","398.36"
"FRA","2018","412.94"
"FRA","2019","399.01"
"FRA","2020","353.83"
"FRA","2021","379.36"
"FRA","2022","297.2"
"GUF","2000","0.0"
"GUF","2001","0.0"
"GUF","2002","0.0"
"GUF","2003","0.0"
"GUF","2004","0.0"
"GUF","2005","0.0"
"GUF","2006","0.0"
"GUF","2007","0.0"
"GUF","2008","0.0"
"GUF","2009","0.0"
"GUF","2010","0.0"
"GUF","2011","0.0"
"GUF","2012","0.0"
"GUF","2013","0.0"
"GUF","2014","0.0"
"GUF","2015","0.0"
"GUF","2016","0.0"
"GUF","2017","0.0"
"GUF","2018","0.0"
"GUF","2019","0.0"
"GUF","2020","0.0"
"GUF","2021","0.0"
"PYF","2000","0.0"
"PYF","2001","0.0"
"PYF","2002","0.0"
"PYF","2003","0.0"
"PYF","2004","0.0"
"PYF","2005","0.0"
"PYF","2006","0.0"
"PYF","2007","0.0"
"PYF","2008","0.0"
"PYF","2009","0.0"
"PYF","2010","0.0"
"PYF","2011","0.0"
"PYF","2012","0.0"
"PYF","2013","0.0"
"PYF","2014","0.0"
"PYF","2015","0.0"
"PYF","2016","0.0"
"PYF","2017","0.0"
"PYF","2018","0.0"
"PYF","2019","0.0"
"PYF","2020","0.0"
"PYF","2021","0.0"
"GAB","2000","0.0"
"GAB","2001","0.0"
"GAB","2002","0.0"
"GAB","2003","0.0"
"GAB","2004","0.0"
"GAB","2005","0.0"
"GAB","2006","0.0"
"GAB","2007","0.0"
"GAB","2008","0.0"
"GAB","2009","0.0"
"GAB","2010","0.0"
"GAB","2011","0.0"
"GAB","2012","0.0"
"GAB","2013","0.0"
"GAB","2014","0.0"
"GAB","2015","0.0"
"GAB","2016","0.0"
"GAB","2017","0.0"
"GAB","2018","0.0"
"GAB","2019","0.0"
"GAB","2020","0.0"
"GAB","2021","0.0"
"GMB","2000","0.0"
"GMB","2001","0.0"
"GMB","2002","0.0"
"GMB","2003","0.0"
"GMB","2004","0.0"
"GMB","2005","0.0"
"GMB","2006","0.0"
"GMB","2007","0.0"
"GMB","2008","0.0"
"GMB","2009","0.0"
"GMB","2010","0.0"
"GMB","2011","0.0"
"GMB","2012","0.0"
"GMB","2013","0.0"
"GMB","2014","0.0"
"GMB","2015","0.0"
"GMB","2016","0.0"
"GMB","2017","0.0"
"GMB","2018","0.0"
"GMB","2019","0.0"
"GMB","2020","0.0"
"GMB","2021","0.0"
"GEO","2000","0.0"
"GEO","2001","0.0"
"GEO","2002","0.0"
"GEO","2003","0.0"
"GEO","2004","0.0"
"GEO","2005","0.0"
"GEO","2006","0.0"
"GEO","2007","0.0"
"GEO","2008","0.0"
"GEO","2009","0.0"
"GEO","2010","0.0"
"GEO","2011","0.0"
"GEO","2012","0.0"
"GEO","2013","0.0"
"GEO","2014","0.0"
"GEO","2015","0.0"
"GEO","2016","0.0"
"GEO","2017","0.0"
"GEO","2018","0.0"
"GEO","2019","0.0"
"GEO","2020","0.0"
"GEO","2021","0.0"
"GEO","2022","0.0"
"DEU","1965","0.117"
"DEU","1966","0.265"
"DEU","1967","1.225"
"DEU","1968","1.766"
"DEU","1969","4.937"
"DEU","1970","6.494"
"DEU","1971","6.216"
"DEU","1972","9.522"
"DEU","1973","12.106"
"DEU","1974","14.459"
"DEU","1975","24.138"
"DEU","1976","29.533"
"DEU","1977","41.255"
"DEU","1978","43.873"
"DEU","1979","52.064"
"DEU","1980","55.589"
"DEU","1981","65.533"
"DEU","1982","74.426"
"DEU","1983","78.063"
"DEU","1984","104.317"
"DEU","1985","138.641"
"DEU","1986","130.489"
"DEU","1987","141.725"
"DEU","1988","156.82"
"DEU","1989","161.671"
"DEU","1990","152.47"
"DEU","1991","147.23"
"DEU","1992","158.8"
"DEU","1993","153.28"
"DEU","1994","150.7"
"DEU","1995","153.09"
"DEU","1996","160.02"
"DEU","1997","170.33"
"DEU","1998","161.64"
"DEU","1999","170.0"
"DEU","2000","169.61"
"DEU","2001","171.3"
"DEU","2002","164.84"
"DEU","2003","165.06"
"DEU","2004","167.07"
"DEU","2005","163.05"
"DEU","2006","167.27"
"DEU","2007","140.53"
"DEU","2008","148.49"
"DEU","2009","134.93"
"DEU","2010","140.56"
"DEU","2011","107.97"
"DEU","2012","99.46"
"DEU","2013","97.29"
"DEU","2014","97.13"
"DEU","2015","91.79"
"DEU","2016","84.63"
"DEU","2017","76.32"
"DEU","2018","76.0"
"DEU","2019","75.07"
"DEU","2020","64.38"
"DEU","2021","69.13"
"DEU","2022","36.51"
"GHA","2000","0.0"
"GHA","2001","0.0"
"GHA","2002","0.0"
"GHA","2003","0.0"
"GHA","2004","0.0"
"GHA","2005","0.0"
"GHA","2006","0.0"
"GHA","2007","0.0"
"GHA","2008","0.0"
"GHA","2009","0.0"
"GHA","2010","0.0"
"GHA","2011","0.0"
"GHA","2012","0.0"
"GHA","2013","0.0"
"GHA","2014","0.0"
"GHA","2015","0.0"
"GHA","2016","0.0"
"GHA","2017","0.0"
"GHA","2018","0.0"
"GHA","2019","0.0"
"GHA","2020","0.0"
"GHA","2021","0.0"
"GIB","2000","0.0"
"GIB","2001","0.0"
"GIB","2002","0.0"
"GIB","2003","0.0"
"GIB","2004","0.0"
"GIB","2005","0.0"
"GIB","2006","0.0"
"GIB","2007","0.0"
"GIB","2008","0.0"
"GIB","2009","0.0"
"GIB","2010","0.0"
"GIB","2011","0.0"
"GIB","2012","0.0"
"GIB","2013","0.0"
"GIB","2014","0.0"
"GIB","2015","0.0"
"GIB","2016","0.0"
"GIB","2017","0.0"
"GIB","2018","0.0"
"GIB","2019","0.0"
"GIB","2020","0.0"
"GIB","2021","0.0"
"GRC","1965","0.0"
"GRC","1966","0.0"
"GRC","1967","0.0"
"GRC","1968","0.0"
"GRC","1969","0.0"
"GRC","1970","0.0"
"GRC","1971","0.0"
"GRC","1972","0.0"
"GRC","1973","0.0"
"GRC","1974","0.0"
"GRC","1975","0.0"
"GRC","1976","0.0"
"GRC","1977","0.0"
"GRC","1978","0.0"
"GRC","1979","0.0"
"GRC","1980","0.0"
"GRC","1981","0.0"
"GRC","1982","0.0"
"GRC","1983","0.0"
"GRC","1984","0.0"
"GRC","1985","0.0"
"GRC","1986","0.0"
"GRC","1987","0.0"
"GRC","1988","0.0"
"GRC","1989","0.0"
"GRC","1990","0.0"
"GRC","1991","0.0"
"GRC","1992","0.0"
"GRC","1993","0.0"
"GRC","1994","0.0"
"GRC","1995","0.0"
"GRC","1996","0.0"
"GRC","1997","0.0"
"GRC","1998","0.0"
"GRC","1999","0.0"
"GRC","2000","0.0"
"GRC","2001","0.0"
"GRC","2002","0.0"
"GRC","2003","0.0"
"GRC","2004","0.0"
"GRC","2005","0.0"
"GRC","2006","0.0"
"GRC","2007","0.0"
"GRC","2008","0.0"
"GRC","2009","0.0"
"GRC","2010","0.0"
"GRC","2011","0.0"
"GRC","2012","0.0"
"GRC","2013","0.0"
"GRC","2014","0.0"
"GRC","2015","0.0"
"GRC","2016","0.0"
"GRC","2017","0.0"
"GRC","2018","0.0"
"GRC","2019","0.0"
"GRC","2020","0.0"
"GRC","2021","0.0"
"GRC","2022","0.0"
"GRL","2000","0.0"
"GRL","2001","0.0"
"GRL","2002","0.0"
"GRL","2003","0.0"
"GRL","2004","0.0"
"GRL","2005","0.0"
"GRL","2006","0.0"
"GRL","2007","0.0"
"GRL","2008","0.0"
"GRL","2009","0.0"
"GRL","2010","0.0"
"GRL","2011","0.0"
"GRL","2012","0.0"
"GRL","2013","0.0"
"GRL","2014","0.0"
"GRL","2015","0.0"
"GRL","2016","0.0"
"GRL","2017","0.0"
"GRL","2018","0.0"
"GRL","2019","0.0"
"GRL","2020","0.0"
"GRL","2021","0.0"
"GRD","2000","0.0"
"GRD","2001","0.0"
"GRD","2002","0.0"
"GRD","2003","0.0"
"GRD","2004","0.0"
"GRD","2005","0.0"
"GRD","2006","0.0"
"GRD","2007","0.0"
"GRD","2008","0.0"
"GRD","2009","0.0"
"GRD","2010","0.0"
"GRD","2011","0.0"
"GRD","2012","0.0"
"GRD","2013","0.0"
"GRD","2014","0.0"
"GRD","2015","0.0"
"GRD","2016","0.0"
"GRD","2017","0.0"
"GRD","2018","0.0"
"GRD","2019","0.0"
"GRD","2020","0.0"
"GRD","2021","0.0"
"GLP","2000","0.0"
"GLP","2001","0.0"
"GLP","2002","0.0"
"GLP","2003","0.0"
"GLP","2004","0.0"
"GLP","2005","0.0"
"GLP","2006","0.0"
"GLP","2007","0.0"
"GLP","2008","0.0"
"GLP","2009","0.0"
"GLP","2010","0.0"
"GLP","2011","0.0"
"GLP","2012","0.0"
"GLP","2013","0.0"
"GLP","2014","0.0"
"GLP","2015","0.0"
"GLP","2016","0.0"
"GLP","2017","0.0"
"GLP","2018","0.0"
"GLP","2019","0.0"
"GLP","2020","0.0"
"GLP","2021","0.0"
"GUM","2000","0.0"
"GUM","2001","0.0"
"GUM","2002","0.0"
"GUM","2003","0.0"
"GUM","2004","0.0"
"GUM","2005","0.0"
"GUM","2006","0.0"
"GUM","2007","0.0"
"GUM","2008","0.0"
"GUM","2009","0.0"
"GUM","2010","0.0"
"GUM","2011","0.0"
"GUM","2012","0.0"
"GUM","2013","0.0"
"GUM","2014","0.0"
"GUM","2015","0.0"
"GUM","2016","0.0"
"GUM","2017","0.0"
"GUM","2018","0.0"
"GUM","2019","0.0"
"GUM","2020","0.0"
"GUM","2021","0.0"
"GTM","2000","0.0"
"GTM","2001","0.0"
"GTM","2002","0.0"
"GTM","2003","0.0"
"GTM","2004","0.0"
"GTM","2005","0.0"
"GTM","2006","0.0"
"GTM","2007","0.0"
"GTM","2008","0.0"
"GTM","2009","0.0"
"GTM","2010","0.0"
"GTM","2011","0.0"
"GTM","2012","0.0"
"GTM","2013","0.0"
"GTM","2014","0.0"
"GTM","2015","0.0"
"GTM","2016","0.0"
"GTM","2017","0.0"
"GTM","2018","0.0"
"GTM","2019","0.0"
"GTM","2020","0.0"
"GTM","2021","0.0"
"GIN","2000","0.0"
"GIN","2001","0.0"
"GIN","2002","0.0"
"GIN","2003","0.0"
"GIN","2004","0.0"
"GIN","2005","0.0"
"GIN","2006","0.0"
"GIN","2007","0.0"
"GIN","2008","0.0"
"GIN","2009","0.0"
"GIN","2010","0.0"
"GIN","2011","0.0"
"GIN","2012","0.0"
"GIN","2013","0.0"
"GIN","2014","0.0"
"GIN","2015","0.0"
"GIN","2016","0.0"
"GIN","2017","0.0"
"GIN","2018","0.0"
"GIN","2019","0.0"
"GIN","2020","0.0"
"GIN","2021","0.0"
"GNB","2000","0.0"
"GNB","2001","0.0"
"GNB","2002","0.0"
"GNB","2003","0.0"
"GNB","2004","0.0"
"GNB","2005","0.0"
"GNB","2006","0.0"
"GNB","2007","0.0"
"GNB","2008","0.0"
"GNB","2009","0.0"
"GNB","2010","0.0"
"GNB","2011","0.0"
"GNB","2012","0.0"
"GNB","2013","0.0"
"GNB","2014","0.0"
"GNB","2015","0.0"
"GNB","2016","0.0"
"GNB","2017","0.0"
"GNB","2018","0.0"
"GNB","2019","0.0"
"GNB","2020","0.0"
"GNB","2021","0.0"
"GUY","2000","0.0"
"GUY","2001","0.0"
"GUY","2002","0.0"
"GUY","2003","0.0"
"GUY","2004","0.0"
"GUY","2005","0.0"
"GUY","2006","0.0"
"GUY","2007","0.0"
"GUY","2008","0.0"
"GUY","2009","0.0"
"GUY","2010","0.0"
"GUY","2011","0.0"
"GUY","2012","0.0"
"GUY","2013","0.0"
"GUY","2014","0.0"
"GUY","2015","0.0"
"GUY","2016","0.0"
"GUY","2017","0.0"
"GUY","2018","0.0"
"GUY","2019","0.0"
"GUY","2020","0.0"
"GUY","2021","0.0"
"HTI","2000","0.0"
"HTI","2001","0.0"
"HTI","2002","0.0"
"HTI","2003","0.0"
"HTI","2004","0.0"
"HTI","2005","0.0"
"HTI","2006","0.0"
"HTI","2007","0.0"
"HTI","2008","0.0"
"HTI","2009","0.0"
"HTI","2010","0.0"
"HTI","2011","0.0"
"HTI","2012","0.0"
"HTI","2013","0.0"
"HTI","2014","0.0"
"HTI","2015","0.0"
"HTI","2016","0.0"
"HTI","2017","0.0"
"HTI","2018","0.0"
"HTI","2019","0.0"
"HTI","2020","0.0"
"HTI","2021","0.0"
"HND","2000","0.0"
"HND","2001","0.0"
"HND","2002","0.0"
"HND","2003","0.0"
"HND","2004","0.0"
"HND","2005","0.0"
"HND","2006","0.0"
"HND","2007","0.0"
"HND","2008","0.0"
"HND","2009","0.0"
"HND","2010","0.0"
"HND","2011","0.0"
"HND","2012","0.0"
"HND","2013","0.0"
"HND","2014","0.0"
"HND","2015","0.0"
"HND","2016","0.0"
"HND","2017","0.0"
"HND","2018","0.0"
"HND","2019","0.0"
"HND","2020","0.0"
"HND","2021","0.0"
"HKG","1965","0.0"
"HKG","1966","0.0"
"HKG","1967","0.0"
"HKG","1968","0.0"
"HKG","1969","0.0"
"HKG","1970","0.0"
"HKG","1971","0.0"
"HKG","1972","0.0"
"HKG","1973","0.0"
"HKG","1974","0.0"
"HKG","1975","0.0"
"HKG","1976","0.0"
"HKG","1977","0.0"
"HKG","1978","0.0"
"HKG","1979","0.0"
"HKG","1980","0.0"
"HKG","1981","0.0"
"HKG","1982","0.0"
"HKG","1983","0.0"
"HKG","1984","0.0"
"HKG","1985","0.0"
"HKG","1986","0.0"
"HKG","1987","0.0"
"HKG","1988","0.0"
"HKG","1989","0.0"
"HKG","1990","0.0"
"HKG","1991","0.0"
"HKG","1992","0.0"
"HKG","1993","0.0"
"HKG","1994","0.0"
"HKG","1995","0.0"
"HKG","1996","0.0"
"HKG","1997","0.0"
"HKG","1998","0.0"
"HKG","1999","0.0"
"HKG","2000","0.0"
"HKG","2001","0.0"
"HKG","2002","0.0"
"HKG","2003","0.0"
"HKG","2004","0.0"
"HKG","2005","0.0"
"HKG","2006","0.0"
"HKG","2007","0.0"
"HKG","2008","0.0"
"HKG","2009","0.0"
"HKG","2010","0.0"
"HKG","2011","0.0"
"HKG","2012","0.0"
"HKG","2013","0.0"
"HKG","2014","0.0"
"HKG","2015","0.0"
"HKG","2016","0.0"
"HKG","2017","0.0"
"HKG","2018","0.0"
"HKG","2019","0.0"
"HKG","2020","0.0"
"HKG","2021","0.0"
"HKG","2022","0.0"
"HUN","1965","0.0"
"HUN","1966","0.0"
"HUN","1967","0.0"
"HUN","1968","0.0"
"HUN","1969","0.0"
"HUN","1970","0.0"
"HUN","1971","0.0"
"HUN","1972","0.0"
"HUN","1973","0.0"
"HUN","1974","0.0"
"HUN","1975","0.0"
"HUN","1976","0.0"
"HUN","1977","0.0"
"HUN","1978","0.0"
"HUN","1979","0.0"
"HUN","1980","0.0"
"HUN","1981","0.0"
"HUN","1982","0.0"
"HUN","1983","2.473"
"HUN","1984","3.766"
"HUN","1985","6.48"
"HUN","1986","7.424"
"HUN","1987","10.986"
"HUN","1988","13.445"
"HUN","1989","13.891"
"HUN","1990","13.73"
"HUN","1991","13.73"
"HUN","1992","13.96"
"HUN","1993","13.8"
"HUN","1994","14.05"
"HUN","1995","14.03"
"HUN","1996","14.18"
"HUN","1997","13.97"
"HUN","1998","13.95"
"HUN","1999","14.1"
"HUN","2000","14.18"
"HUN","2001","14.13"
"HUN","2002","13.95"
"HUN","2003","11.01"
"HUN","2004","11.91"
"HUN","2005","13.83"
"HUN","2006","13.46"
"HUN","2007","14.68"
"HUN","2008","14.82"
"HUN","2009","15.43"
"HUN","2010","15.76"
"HUN","2011","15.69"
"HUN","2012","15.79"
"HUN","2013","15.37"
"HUN","2014","15.65"
"HUN","2015","15.83"
"HUN","2016","16.05"
"HUN","2017","16.1"
"HUN","2018","15.73"
"HUN","2019","16.29"
"HUN","2020","16.06"
"HUN","2021","15.99"
"HUN","2022","15.85"
"ISL","1965","0.0"
"ISL","1966","0.0"
"ISL","1967","0.0"
"ISL","1968","0.0"
"ISL","1969","0.0"
"ISL","1970","0.0"
"ISL","1971","0.0"
"ISL","1972","0.0"
"ISL","1973","0.0"
"ISL","1974","0.0"
"ISL","1975","0.0"
"ISL","1976","0.0"
"ISL","1977","0.0"
"ISL","1978","0.0"
"ISL","1979","0.0"
"ISL","1980","0.0"
"ISL","1981","0.0"
"ISL","1982","0.0"
"ISL","1983","0.0"
"ISL","1984","0.0"
"ISL","1985","0.0"
"ISL","1986","0.0"
"ISL","1987","0.0"
"ISL","1988","0.0"
"ISL","1989","0.0"
"ISL","1990","0.0"
"ISL","1991","0.0"
"ISL","1992","0.0"
"ISL","1993","0.0"
"ISL","1994","0.0"
"ISL","1995","0.0"
"ISL","1996","0.0"
"ISL","1997","0.0"
"ISL","1998","0.0"
"ISL","1999","0.0"
"ISL","2000","0.0"
"ISL","2001","0.0"
"ISL","2002","0.0"
"ISL","2003","0.0"
"ISL","2004","0.0"
"ISL","2005","0.0"
"ISL","2006","0.0"
"ISL","2007","0.0"
"ISL","2008","0.0"
"ISL","2009","0.0"
"ISL","2010","0.0"
"ISL","2011","0.0"
"ISL","2012","0.0"
"ISL","2013","0.0"
"ISL","2014","0.0"
"ISL","2015","0.0"
"ISL","2016","0.0"
"ISL","2017","0.0"
"ISL","2018","0.0"
"ISL","2019","0.0"
"ISL","2020","0.0"
"ISL","2021","0.0"
"IND","1965","0.0"
"IND","1966","0.0"
"IND","1967","0.0"
"IND","1968","0.0"
"IND","1969","0.7247816"
"IND","1970","1.3081424"
"IND","1971","0.972268"
"IND","1972","0.9236546"
"IND","1973","1.9533747"
"IND","1974","1.7986958"
"IND","1975","2.143409"
"IND","1976","2.6560595"
"IND","1977","1.8517286"
"IND","1978","2.2627327"
"IND","1979","2.3467014"
"IND","1980","2.4483476"
"IND","1981","2.466025"
"IND","1982","2.1566672"
"IND","1983","3.0759025"
"IND","1984","4.0393314"
"IND","1985","4.507788"
"IND","1986","5.020438"
"IND","1987","5.3209577"
"IND","1988","6.076675"
"IND","1989","4.021654"
"IND","1990","6.3948717"
"IND","1991","5.413765"
"IND","1992","6.4037104"
"IND","1993","6.2269344"
"IND","1994","4.9453087"
"IND","1995","7.6146264"
"IND","1996","8.401279"
"IND","1997","10.071813"
"IND","1998","11.371117"
"IND","1999","12.727872"
"IND","2000","15.77"
"IND","2001","18.89"
"IND","2002","19.35"
"IND","2003","18.14"
"IND","2004","21.26"
"IND","2005","17.73"
"IND","2006","17.63"
"IND","2007","17.83"
"IND","2008","15.23"
"IND","2009","16.82"
"IND","2010","23.08"
"IND","2011","32.22"
"IND","2012","33.14"
"IND","2013","33.31"
"IND","2014","34.69"
"IND","2015","38.31"
"IND","2016","37.9"
"IND","2017","37.41"
"IND","2018","39.05"
"IND","2019","45.16"
"IND","2020","44.61"
"IND","2021","43.92"
"IND","2022","46.29"
"IDN","1965","0.0"
"IDN","1966","0.0"
"IDN","1967","0.0"
"IDN","1968","0.0"
"IDN","1969","0.0"
"IDN","1970","0.0"
"IDN","1971","0.0"
"IDN","1972","0.0"
"IDN","1973","0.0"
"IDN","1974","0.0"
"IDN","1975","0.0"
"IDN","1976","0.0"
"IDN","1977","0.0"
"IDN","1978","0.0"
"IDN","1979","0.0"
"IDN","1980","0.0"
"IDN","1981","0.0"
"IDN","1982","0.0"
"IDN","1983","0.0"
"IDN","1984","0.0"
"IDN","1985","0.0"
"IDN","1986","0.0"
"IDN","1987","0.0"
"IDN","1988","0.0"
"IDN","1989","0.0"
"IDN","1990","0.0"
"IDN","1991","0.0"
"IDN","1992","0.0"
"IDN","1993","0.0"
"IDN","1994","0.0"
"IDN","1995","0.0"
"IDN","1996","0.0"
"IDN","1997","0.0"
"IDN","1998","0.0"
"IDN","1999","0.0"
"IRN","1965","0.0"
"IRN","1966","0.0"
"IRN","1967","0.0"
"IRN","1968","0.0"
"IRN","1969","0.0"
"IRN","1970","0.0"
"IRN","1971","0.0"
"IRN","1972","0.0"
"IRN","1973","0.0"
"IRN","1974","0.0"
"IRN","1975","0.0"
"IRN","1976","0.0"
"IRN","1977","0.0"
"IRN","1978","0.0"
"IRN","1979","0.0"
"IRN","1980","0.0"
"IRN","1981","0.0"
"IRN","1982","0.0"
"IRN","1983","0.0"
"IRN","1984","0.0"
"IRN","1985","0.0"
"IRN","1986","0.0"
"IRN","1987","0.0"
"IRN","1988","0.0"
"IRN","1989","0.0"
"IRN","1990","0.0"
"IRN","1991","0.0"
"IRN","1992","0.0"
"IRN","1993","0.0"
"IRN","1994","0.0"
"IRN","1995","0.0"
"IRN","1996","0.0"
"IRN","1997","0.0"
"IRN","1998","0.0"
"IRN","1999","0.0"
"IRN","2011","0.11"
"IRN","2012","1.45"
"IRN","2013","4.26"
"IRN","2014","4.07"
"IRN","2015","3.5"
"IRN","2016","6.47"
"IRN","2017","6.96"
"IRN","2018","6.89"
"IRN","2019","6.41"
"IRN","2020","6.33"
"IRN","2021","3.54"
"IRN","2022","3.54"
"IRQ","1965","0.0"
"IRQ","1966","0.0"
"IRQ","1967","0.0"
"IRQ","1968","0.0"
"IRQ","1969","0.0"
"IRQ","1970","0.0"
"IRQ","1971","0.0"
"IRQ","1972","0.0"
"IRQ","1973","0.0"
"IRQ","1974","0.0"
"IRQ","1975","0.0"
"IRQ","1976","0.0"
"IRQ","1977","0.0"
"IRQ","1978","0.0"
"IRQ","1979","0.0"
"IRQ","1980","0.0"
"IRQ","1981","0.0"
"IRQ","1982","0.0"
"IRQ","1983","0.0"
"IRQ","1984","0.0"
"IRQ","1985","0.0"
"IRQ","1986","0.0"
"IRQ","1987","0.0"
"IRQ","1988","0.0"
"IRQ","1989","0.0"
"IRQ","1990","0.0"
"IRQ","1991","0.0"
"IRQ","1992","0.0"
"IRQ","1993","0.0"
"IRQ","1994","0.0"
"IRQ","1995","0.0"
"IRQ","1996","0.0"
"IRQ","1997","0.0"
"IRQ","1998","0.0"
"IRQ","1999","0.0"
"IRQ","2000","0.0"
"IRQ","2001","0.0"
"IRQ","2002","0.0"
"IRQ","2003","0.0"
"IRQ","2004","0.0"
"IRQ","2005","0.0"
"IRQ","2006","0.0"
"IRQ","2007","0.0"
"IRQ","2008","0.0"
"IRQ","2009","0.0"
"IRQ","2010","0.0"
"IRQ","2011","0.0"
"IRQ","2012","0.0"
"IRQ","2013","0.0"
"IRQ","2014","0.0"
"IRQ","2015","0.0"
"IRQ","2016","0.0"
"IRQ","2017","0.0"
"IRQ","2018","0.0"
"IRQ","2019","0.0"
"IRQ","2020","0.0"
"IRQ","2021","0.0"
"IRL","1965","0.0"
"IRL","1966","0.0"
"IRL","1967","0.0"
"IRL","1968","0.0"
"IRL","1969","0.0"
"IRL","1970","0.0"
"IRL","1971","0.0"
"IRL","1972","0.0"
"IRL","1973","0.0"
"IRL","1974","0.0"
"IRL","1975","0.0"
"IRL","1976","0.0"
"IRL","1977","0.0"
"IRL","1978","0.0"
"IRL","1979","0.0"
"IRL","1980","0.0"
"IRL","1981","0.0"
"IRL","1982","0.0"
"IRL","1983","0.0"
"IRL","1984","0.0"
"IRL","1985","0.0"
"IRL","1986","0.0"
"IRL","1987","0.0"
"IRL","1988","0.0"
"IRL","1989","0.0"
"IRL","1990","0.0"
"IRL","1991","0.0"
"IRL","1992","0.0"
"IRL","1993","0.0"
"IRL","1994","0.0"
"IRL","1995","0.0"
"IRL","1996","0.0"
"IRL","1997","0.0"
"IRL","1998","0.0"
"IRL","1999","0.0"
"IRL","2000","0.0"
"IRL","2001","0.0"
"IRL","2002","0.0"
"IRL","2003","0.0"
"IRL","2004","0.0"
"IRL","2005","0.0"
"IRL","2006","0.0"
"IRL","2007","0.0"
"IRL","2008","0.0"
"IRL","2009","0.0"
"IRL","2010","0.0"
"IRL","2011","0.0"
"IRL","2012","0.0"
"IRL","2013","0.0"
"IRL","2014","0.0"
"IRL","2015","0.0"
"IRL","2016","0.0"
"IRL","2017","0.0"
"IRL","2018","0.0"
"IRL","2019","0.0"
"IRL","2020","0.0"
"IRL","2021","0.0"
"IRL","2022","0.0"
"ISR","1980","0.0"
"ISR","1981","0.0"
"ISR","1982","0.0"
"ISR","1983","0.0"
"ISR","1984","0.0"
"ISR","1985","0.0"
"ISR","1986","0.0"
"ISR","1987","0.0"
"ISR","1988","0.0"
"ISR","1989","0.0"
"ISR","1990","0.0"
"ISR","1991","0.0"
"ISR","1992","0.0"
"ISR","1993","0.0"
"ISR","1994","0.0"
"ISR","1995","0.0"
"ISR","1996","0.0"
"ISR","1997","0.0"
"ISR","1998","0.0"
"ISR","1999","0.0"
"ISR","2000","0.0"
"ISR","2001","0.0"
"ISR","2002","0.0"
"ISR","2003","0.0"
"ISR","2004","0.0"
"ISR","2005","0.0"
"ISR","2006","0.0"
"ISR","2007","0.0"
"ISR","2008","0.0"
"ISR","2009","0.0"
"ISR","2010","0.0"
"ISR","2011","0.0"
"ISR","2012","0.0"
"ISR","2013","0.0"
"ISR","2014","0.0"
"ISR","2015","0.0"
"ISR","2016","0.0"
"ISR","2017","0.0"
"ISR","2018","0.0"
"ISR","2019","0.0"
"ISR","2020","0.0"
"ISR","2021","0.0"
"ITA","1965","3.51"
"ITA","1966","3.863"
"ITA","1967","3.152"
"ITA","1968","2.576"
"ITA","1969","1.679"
"ITA","1970","3.176"
"ITA","1971","3.365"
"ITA","1972","3.626"
"ITA","1973","3.142"
"ITA","1974","3.41"
"ITA","1975","3.8"
"ITA","1976","3.807"
"ITA","1977","3.385"
"ITA","1978","4.428"
"ITA","1979","2.628"
"ITA","1980","2.208"
"ITA","1981","2.707"
"ITA","1982","6.804"
"ITA","1983","5.783"
"ITA","1984","6.887"
"ITA","1985","7.024"
"ITA","1986","8.758"
"ITA","1987","0.174"
"ITA","1988","0.0"
"ITA","1989","0.0"
"ITA","1990","0.0"
"ITA","1991","0.0"
"ITA","1992","0.0"
"ITA","1993","0.0"
"ITA","1994","0.0"
"ITA","1995","0.0"
"ITA","1996","0.0"
"ITA","1997","0.0"
"ITA","1998","0.0"
"ITA","1999","0.0"
"ITA","2000","0.0"
"ITA","2001","0.0"
"ITA","2002","0.0"
"ITA","2003","0.0"
"ITA","2004","0.0"
"ITA","2005","0.0"
"ITA","2006","0.0"
"ITA","2007","0.0"
"ITA","2008","0.0"
"ITA","2009","0.0"
"ITA","2010","0.0"
"ITA","2011","0.0"
"ITA","2012","0.0"
"ITA","2013","0.0"
"ITA","2014","0.0"
"ITA","2015","0.0"
"ITA","2016","0.0"
"ITA","2017","0.0"
"ITA","2018","0.0"
"ITA","2019","0.0"
"ITA","2020","0.0"
"ITA","2021","0.0"
"ITA","2022","0.0"
